timestamp,open,low,high,close,volume
2022-03-15 15:07:00,7100,7100,7100,7100,2200
2022-03-15 15:08:00,7100,7100,7100,7100,1800
2022-03-15 15:09:00,7100,7100,7100,7100,21000
2022-03-15 15:10:00,7100,7100,7100,7100,26200
2022-03-15 15:11:00,7100,7100,7100,7100,26800
2022-03-15 15:12:00,7100,7100,7100,7100,15100
2022-03-15 15:13:00,7100,7100,7100,7100,37800
2022-03-15 15:14:00,7100,7100,7100,7100,62500
2022-03-15 15:15:00,7100,7100,7100,7100,0
2022-03-15 15:16:00,7100,7100,7100,7100,0
2022-03-15 15:17:00,7100,7100,7100,7100,0
2022-03-15 15:18:00,7100,7100,7100,7100,0
2022-03-15 15:19:00,7100,7100,7100,7100,0
2022-03-15 15:20:00,7100,7100,7100,7100,0
2022-03-15 15:21:00,7100,7100,7100,7100,0
2022-03-15 15:22:00,7100,7100,7100,7100,0
2022-03-15 15:23:00,7100,7100,7100,7100,0
2022-03-15 15:24:00,7100,7100,7100,7100,0
2022-03-15 15:25:00,7100,7100,7100,7100,0
2022-03-15 15:26:00,7100,7100,7100,7100,0
2022-03-15 15:27:00,7100,7100,7100,7100,0
2022-03-15 15:28:00,7100,7100,7100,7100,0
2022-03-15 15:29:00,7100,7100,7100,7100,0
2022-03-15 15:30:00,7100,7100,7100,7100,0
2022-03-15 15:31:00,7100,7100,7100,7100,0
2022-03-15 15:32:00,7100,7100,7100,7100,0
2022-03-15 15:33:00,7100,7100,7100,7100,0
2022-03-15 15:34:00,7100,7100,7100,7100,0
2022-03-15 15:35:00,7100,7100,7100,7100,0
2022-03-15 15:36:00,7100,7100,7100,7100,0
2022-03-15 15:37:00,7100,7100,7100,7100,0
2022-03-15 15:38:00,7100,7100,7100,7100,0
2022-03-15 15:39:00,7100,7100,7100,7100,0
2022-03-15 15:40:00,7100,7100,7100,7100,0
2022-03-15 15:41:00,7100,7100,7100,7100,0
2022-03-15 15:42:00,7100,7100,7100,7100,0
2022-03-15 15:43:00,7100,7100,7100,7100,0
2022-03-15 15:44:00,7100,7100,7100,7100,0
2022-03-15 15:45:00,7100,7100,7100,7100,0
2022-03-15 15:46:00,7100,7100,7100,7100,0
2022-03-15 15:47:00,7100,7100,7100,7100,0
2022-03-15 15:48:00,7100,7100,7100,7100,0
2022-03-15 15:49:00,7100,7100,7100,7100,0
2022-03-15 15:50:00,7100,7100,7100,7100,0
2022-03-15 15:51:00,7100,7100,7100,7100,0
2022-03-15 15:52:00,7100,7100,7100,7100,0
2022-03-15 15:53:00,7100,7100,7100,7100,0
2022-03-15 15:54:00,7100,7100,7100,7100,0
2022-03-15 15:55:00,7100,7100,7100,7100,0
2022-03-15 15:56:00,7100,7100,7100,7100,0
2022-03-15 15:57:00,7100,7100,7100,7100,0
2022-03-15 15:58:00,7100,7100,7100,7100,0
2022-03-15 15:59:00,7100,7100,7100,7100,0
2022-03-16 09:00:00,7100,7100,7100,7100,2300
2022-03-16 09:01:00,7125,7125,7150,7150,5800
2022-03-16 09:02:00,7150,7150,7175,7150,20300
2022-03-16 09:03:00,7150,7150,7175,7150,7400
2022-03-16 09:04:00,7150,7150,7175,7150,4700
2022-03-16 09:05:00,7150,7150,7175,7150,10200
2022-03-16 09:06:00,7175,7150,7175,7175,5000
2022-03-16 09:07:00,7175,7175,7200,7175,25500
2022-03-16 09:08:00,7175,7175,7175,7175,3900
2022-03-16 09:09:00,7175,7150,7175,7150,6600
2022-03-16 09:10:00,7150,7150,7150,7150,1900
2022-03-16 09:11:00,7150,7150,7175,7150,1800
2022-03-16 09:12:00,7175,7150,7175,7150,11700
2022-03-16 09:13:00,7150,7150,7175,7150,2300
2022-03-16 09:14:00,7150,7150,7175,7150,16500
2022-03-16 09:15:00,7175,7150,7175,7150,7200
2022-03-16 09:16:00,7150,7150,7175,7150,10700
2022-03-16 09:17:00,7150,7150,7150,7150,2100
2022-03-16 09:18:00,7150,7150,7175,7150,8500
2022-03-16 09:19:00,7150,7150,7175,7150,6100
2022-03-16 09:20:00,7150,7150,7175,7150,1900
2022-03-16 09:21:00,7175,7150,7175,7150,36400
2022-03-16 09:22:00,7150,7150,7150,7150,1500
2022-03-16 09:23:00,7150,7125,7150,7125,30100
2022-03-16 09:24:00,7125,7100,7125,7125,45800
2022-03-16 09:25:00,7125,7100,7125,7125,3700
2022-03-16 09:26:00,7125,7125,7125,7125,12500
2022-03-16 09:27:00,7100,7100,7100,7100,34800
2022-03-16 09:28:00,7100,7100,7100,7100,14100
2022-03-16 09:29:00,7100,7100,7100,7100,50900
2022-03-16 09:30:00,7100,7050,7100,7050,53400
2022-03-16 09:31:00,7050,7050,7075,7075,56100
2022-03-16 09:32:00,7075,7075,7075,7075,4500
2022-03-16 09:33:00,7075,7050,7075,7050,19700
2022-03-16 09:34:00,7050,7050,7075,7075,11500
2022-03-16 09:35:00,7075,7075,7075,7075,800
2022-03-16 09:36:00,7100,7075,7100,7075,2200
2022-03-16 09:37:00,7075,7075,7075,7075,1700
2022-03-16 09:38:00,7075,7075,7100,7075,12500
2022-03-16 09:39:00,7075,7075,7100,7075,2500
2022-03-16 09:40:00,7075,7075,7100,7100,2500
2022-03-16 09:41:00,7075,7075,7075,7075,3100
2022-03-16 09:42:00,7075,7075,7100,7100,2700
2022-03-16 09:43:00,7075,7075,7100,7075,2100
2022-03-16 09:44:00,7100,7075,7100,7075,2400
2022-03-16 09:45:00,7075,7075,7100,7075,10400
2022-03-16 09:46:00,7075,7075,7100,7100,1200
2022-03-16 09:47:00,7075,7075,7100,7100,500
2022-03-16 09:48:00,7100,7075,7100,7075,14400
2022-03-16 09:49:00,7100,7075,7100,7100,5800
2022-03-16 09:50:00,7075,7075,7100,7100,2800
2022-03-16 09:51:00,7100,7075,7100,7075,25200
2022-03-16 09:52:00,7100,7075,7100,7075,2200
2022-03-16 09:53:00,7100,7075,7100,7075,0
2022-03-16 09:54:00,7075,7050,7075,7050,73900
2022-03-16 09:55:00,7050,7050,7075,7050,1200
2022-03-16 09:56:00,7050,7050,7075,7050,5700
2022-03-16 09:57:00,7050,7050,7075,7050,11300
2022-03-16 09:58:00,7050,7050,7075,7075,1000
2022-03-16 09:59:00,7075,7050,7075,7050,3000
2022-03-16 10:00:00,7050,7050,7075,7050,13500
2022-03-16 10:01:00,7050,7050,7050,7050,300
2022-03-16 10:02:00,7075,7050,7075,7050,9600
2022-03-16 10:03:00,7050,7050,7075,7050,47600
2022-03-16 10:04:00,7075,7075,7075,7075,1000
2022-03-16 10:05:00,7075,7075,7100,7100,2800
2022-03-16 10:06:00,7075,7075,7075,7075,700
2022-03-16 10:07:00,7075,7075,7075,7075,0
2022-03-16 10:08:00,7075,7075,7075,7075,10300
2022-03-16 10:09:00,7075,7050,7075,7075,39200
2022-03-16 10:10:00,7050,7050,7075,7050,1600
2022-03-16 10:11:00,7050,7050,7075,7050,6700
2022-03-16 10:12:00,7050,7050,7075,7050,7200
2022-03-16 10:13:00,7050,7050,7075,7050,1000
2022-03-16 10:14:00,7075,7050,7075,7050,3400
2022-03-16 10:15:00,7075,7050,7075,7075,2100
2022-03-16 10:16:00,7050,7050,7075,7050,1300
2022-03-16 10:17:00,7050,7050,7075,7050,6000
2022-03-16 10:18:00,7050,7050,7050,7050,300
2022-03-16 10:19:00,7075,7075,7075,7075,100
2022-03-16 10:20:00,7075,7075,7075,7075,53500
2022-03-16 10:21:00,7075,7075,7075,7075,1900
2022-03-16 10:22:00,7075,7075,7075,7075,2900
2022-03-16 10:23:00,7100,7050,7100,7050,800
2022-03-16 10:24:00,7050,7050,7075,7075,2400
2022-03-16 10:25:00,7075,7075,7075,7075,500
2022-03-16 10:26:00,7075,7075,7075,7075,0
2022-03-16 10:27:00,7075,7075,7075,7075,3300
2022-03-16 10:28:00,7075,7050,7075,7050,2100
2022-03-16 10:29:00,7050,7050,7050,7050,100
2022-03-16 10:30:00,7075,7050,7075,7050,1100
2022-03-16 10:31:00,7050,7050,7075,7050,17100
2022-03-16 10:32:00,7075,7050,7075,7075,15600
2022-03-16 10:33:00,7075,7050,7075,7050,6200
2022-03-16 10:34:00,7050,7050,7075,7050,6400
2022-03-16 10:35:00,7050,7050,7075,7075,1500
2022-03-16 10:36:00,7075,7050,7075,7050,700
2022-03-16 10:37:00,7050,7050,7050,7050,2300
2022-03-16 10:38:00,7075,7075,7075,7075,100
2022-03-16 10:39:00,7075,7050,7075,7050,5700
2022-03-16 10:40:00,7075,7050,7075,7075,1900
2022-03-16 10:41:00,7050,7050,7050,7050,300
2022-03-16 10:42:00,7050,7050,7050,7050,800
2022-03-16 10:43:00,7050,7050,7050,7050,0
2022-03-16 10:44:00,7075,7075,7075,7075,100
2022-03-16 10:45:00,7075,7050,7075,7075,33800
2022-03-16 10:46:00,7050,7050,7075,7075,3000
2022-03-16 10:47:00,7050,7050,7050,7050,200
2022-03-16 10:48:00,7050,7050,7050,7050,0
2022-03-16 10:49:00,7050,7050,7050,7050,0
2022-03-16 10:50:00,7050,7050,7050,7050,100
2022-03-16 10:51:00,7050,7050,7050,7050,69900
2022-03-16 10:52:00,7050,7050,7075,7075,900
2022-03-16 10:53:00,7050,7050,7075,7075,0
2022-03-16 10:54:00,7075,7050,7075,7075,21100
2022-03-16 10:55:00,7050,7050,7075,7050,16800
2022-03-16 10:56:00,7075,7050,7075,7050,200
2022-03-16 10:57:00,7050,7050,7050,7050,900
2022-03-16 10:58:00,7050,7050,7050,7050,100
2022-03-16 10:59:00,7050,7050,7050,7050,1600
2022-03-16 11:00:00,7050,7050,7075,7050,3200
2022-03-16 11:01:00,7050,7050,7050,7050,100
2022-03-16 11:02:00,7050,7050,7050,7050,0
2022-03-16 11:03:00,7050,7050,7050,7050,800
2022-03-16 11:04:00,7075,7050,7075,7075,79000
2022-03-16 11:05:00,7075,7050,7075,7050,3800
2022-03-16 11:06:00,7050,7050,7050,7050,300
2022-03-16 11:07:00,7075,7050,7075,7050,5100
2022-03-16 11:08:00,7050,7050,7050,7050,700
2022-03-16 11:09:00,7050,7050,7075,7075,1300
2022-03-16 11:10:00,7075,7050,7075,7050,1000
2022-03-16 11:11:00,7050,7050,7050,7050,3400
2022-03-16 11:12:00,7050,7050,7050,7050,100
2022-03-16 11:13:00,7050,7050,7050,7050,1300
2022-03-16 11:14:00,7050,7050,7075,7050,3600
2022-03-16 11:15:00,7050,7050,7075,7075,3000
2022-03-16 11:16:00,7075,7050,7075,7050,1700
2022-03-16 11:17:00,7050,7050,7050,7050,143100
2022-03-16 11:18:00,7050,7050,7050,7050,3200
2022-03-16 11:19:00,7050,7050,7050,7050,1400
2022-03-16 11:20:00,7050,7050,7050,7050,66800
2022-03-16 11:21:00,7050,7050,7050,7050,0
2022-03-16 11:22:00,7050,7025,7050,7050,15800
2022-03-16 11:23:00,7025,7025,7050,7025,7100
2022-03-16 11:24:00,7050,7025,7050,7050,34000
2022-03-16 11:25:00,7025,7025,7050,7025,600
2022-03-16 11:26:00,7025,7025,7050,7025,0
2022-03-16 11:27:00,7025,7025,7025,7025,2200
2022-03-16 11:28:00,7025,7025,7050,7025,11700
2022-03-16 11:29:00,7025,7025,7050,7050,10200
2022-03-16 11:30:00,7025,7025,7050,7050,0
2022-03-16 11:31:00,7025,7025,7050,7050,0
2022-03-16 11:32:00,7025,7025,7050,7050,0
2022-03-16 11:33:00,7025,7025,7050,7050,0
2022-03-16 11:34:00,7025,7025,7050,7050,0
2022-03-16 11:35:00,7025,7025,7050,7050,0
2022-03-16 11:36:00,7025,7025,7050,7050,0
2022-03-16 11:37:00,7025,7025,7050,7050,0
2022-03-16 11:38:00,7025,7025,7050,7050,0
2022-03-16 11:39:00,7025,7025,7050,7050,0
2022-03-16 11:40:00,7025,7025,7050,7050,0
2022-03-16 11:41:00,7025,7025,7050,7050,0
2022-03-16 11:42:00,7025,7025,7050,7050,0
2022-03-16 11:43:00,7025,7025,7050,7050,0
2022-03-16 11:44:00,7025,7025,7050,7050,0
2022-03-16 11:45:00,7025,7025,7050,7050,0
2022-03-16 11:46:00,7025,7025,7050,7050,0
2022-03-16 11:47:00,7025,7025,7050,7050,0
2022-03-16 11:48:00,7025,7025,7050,7050,0
2022-03-16 11:49:00,7025,7025,7050,7050,0
2022-03-16 11:50:00,7025,7025,7050,7050,0
2022-03-16 11:51:00,7025,7025,7050,7050,0
2022-03-16 11:52:00,7025,7025,7050,7050,0
2022-03-16 11:53:00,7025,7025,7050,7050,0
2022-03-16 11:54:00,7025,7025,7050,7050,0
2022-03-16 11:55:00,7025,7025,7050,7050,0
2022-03-16 11:56:00,7025,7025,7050,7050,0
2022-03-16 11:57:00,7025,7025,7050,7050,0
2022-03-16 11:58:00,7025,7025,7050,7050,0
2022-03-16 11:59:00,7025,7025,7050,7050,0
2022-03-16 12:00:00,7025,7025,7050,7050,0
2022-03-16 12:01:00,7025,7025,7050,7050,0
2022-03-16 12:02:00,7025,7025,7050,7050,0
2022-03-16 12:03:00,7025,7025,7050,7050,0
2022-03-16 12:04:00,7025,7025,7050,7050,0
2022-03-16 12:05:00,7025,7025,7050,7050,0
2022-03-16 12:06:00,7025,7025,7050,7050,0
2022-03-16 12:07:00,7025,7025,7050,7050,0
2022-03-16 12:08:00,7025,7025,7050,7050,0
2022-03-16 12:09:00,7025,7025,7050,7050,0
2022-03-16 12:10:00,7025,7025,7050,7050,0
2022-03-16 12:11:00,7025,7025,7050,7050,0
2022-03-16 12:12:00,7025,7025,7050,7050,0
2022-03-16 12:13:00,7025,7025,7050,7050,0
2022-03-16 12:14:00,7025,7025,7050,7050,0
2022-03-16 12:15:00,7025,7025,7050,7050,0
2022-03-16 12:16:00,7025,7025,7050,7050,0
2022-03-16 12:17:00,7025,7025,7050,7050,0
2022-03-16 12:18:00,7025,7025,7050,7050,0
2022-03-16 12:19:00,7025,7025,7050,7050,0
2022-03-16 12:20:00,7025,7025,7050,7050,0
2022-03-16 12:21:00,7025,7025,7050,7050,0
2022-03-16 12:22:00,7025,7025,7050,7050,0
2022-03-16 12:23:00,7025,7025,7050,7050,0
2022-03-16 12:24:00,7025,7025,7050,7050,0
2022-03-16 12:25:00,7025,7025,7050,7050,0
2022-03-16 12:26:00,7025,7025,7050,7050,0
2022-03-16 12:27:00,7025,7025,7050,7050,0
2022-03-16 12:28:00,7025,7025,7050,7050,0
2022-03-16 12:29:00,7025,7025,7050,7050,0
2022-03-16 12:30:00,7025,7025,7050,7050,0
2022-03-16 12:31:00,7025,7025,7050,7050,0
2022-03-16 12:32:00,7025,7025,7050,7050,0
2022-03-16 12:33:00,7025,7025,7050,7050,0
2022-03-16 12:34:00,7025,7025,7050,7050,0
2022-03-16 12:35:00,7025,7025,7050,7050,0
2022-03-16 12:36:00,7025,7025,7050,7050,0
2022-03-16 12:37:00,7025,7025,7050,7050,0
2022-03-16 12:38:00,7025,7025,7050,7050,0
2022-03-16 12:39:00,7025,7025,7050,7050,0
2022-03-16 12:40:00,7025,7025,7050,7050,0
2022-03-16 12:41:00,7025,7025,7050,7050,0
2022-03-16 12:42:00,7025,7025,7050,7050,0
2022-03-16 12:43:00,7025,7025,7050,7050,0
2022-03-16 12:44:00,7025,7025,7050,7050,0
2022-03-16 12:45:00,7025,7025,7050,7050,0
2022-03-16 12:46:00,7025,7025,7050,7050,0
2022-03-16 12:47:00,7025,7025,7050,7050,0
2022-03-16 12:48:00,7025,7025,7050,7050,0
2022-03-16 12:49:00,7025,7025,7050,7050,0
2022-03-16 12:50:00,7025,7025,7050,7050,0
2022-03-16 12:51:00,7025,7025,7050,7050,0
2022-03-16 12:52:00,7025,7025,7050,7050,0
2022-03-16 12:53:00,7025,7025,7050,7050,0
2022-03-16 12:54:00,7025,7025,7050,7050,0
2022-03-16 12:55:00,7025,7025,7050,7050,0
2022-03-16 12:56:00,7025,7025,7050,7050,0
2022-03-16 12:57:00,7025,7025,7050,7050,0
2022-03-16 12:58:00,7025,7025,7050,7050,0
2022-03-16 12:59:00,7025,7025,7050,7050,0
2022-03-16 13:00:00,7025,7025,7050,7050,0
2022-03-16 13:01:00,7025,7025,7050,7050,0
2022-03-16 13:02:00,7025,7025,7050,7050,0
2022-03-16 13:03:00,7025,7025,7050,7050,0
2022-03-16 13:04:00,7025,7025,7050,7050,0
2022-03-16 13:05:00,7025,7025,7050,7050,0
2022-03-16 13:06:00,7025,7025,7050,7050,0
2022-03-16 13:07:00,7025,7025,7050,7050,0
2022-03-16 13:08:00,7025,7025,7050,7050,0
2022-03-16 13:09:00,7025,7025,7050,7050,0
2022-03-16 13:10:00,7025,7025,7050,7050,0
2022-03-16 13:11:00,7025,7025,7050,7050,0
2022-03-16 13:12:00,7025,7025,7050,7050,0
2022-03-16 13:13:00,7025,7025,7050,7050,0
2022-03-16 13:14:00,7025,7025,7050,7050,0
2022-03-16 13:15:00,7025,7025,7050,7050,0
2022-03-16 13:16:00,7025,7025,7050,7050,0
2022-03-16 13:17:00,7025,7025,7050,7050,0
2022-03-16 13:18:00,7025,7025,7050,7050,0
2022-03-16 13:19:00,7025,7025,7050,7050,0
2022-03-16 13:20:00,7025,7025,7050,7050,0
2022-03-16 13:21:00,7025,7025,7050,7050,0
2022-03-16 13:22:00,7025,7025,7050,7050,0
2022-03-16 13:23:00,7025,7025,7050,7050,0
2022-03-16 13:24:00,7025,7025,7050,7050,0
2022-03-16 13:25:00,7025,7025,7050,7050,0
2022-03-16 13:26:00,7025,7025,7050,7050,0
2022-03-16 13:27:00,7025,7025,7050,7050,0
2022-03-16 13:28:00,7025,7025,7050,7050,0
2022-03-16 13:29:00,7025,7025,7050,7050,0
2022-03-16 13:30:00,7050,7025,7050,7025,66200
2022-03-16 13:31:00,7025,7025,7050,7050,6700
2022-03-16 13:32:00,7025,7025,7050,7025,44600
2022-03-16 13:33:00,7025,7025,7050,7050,7700
2022-03-16 13:34:00,7025,7025,7050,7025,4500
2022-03-16 13:35:00,7025,7025,7050,7050,44100
2022-03-16 13:36:00,7025,7025,7050,7025,1000
2022-03-16 13:37:00,7050,7025,7050,7050,11400
2022-03-16 13:38:00,7025,7025,7050,7025,21400
2022-03-16 13:39:00,7050,7025,7050,7050,9700
2022-03-16 13:40:00,7025,7025,7050,7050,1100
2022-03-16 13:41:00,7050,7025,7050,7050,4100
2022-03-16 13:42:00,7025,7025,7050,7025,5600
2022-03-16 13:43:00,7050,7025,7050,7025,7000
2022-03-16 13:44:00,7050,7025,7050,7025,3100
2022-03-16 13:45:00,7025,7025,7050,7050,3300
2022-03-16 13:46:00,7025,7025,7050,7025,2100
2022-03-16 13:47:00,7025,7025,7050,7025,4800
2022-03-16 13:48:00,7050,7025,7050,7025,33200
2022-03-16 13:49:00,7025,7025,7050,7050,71200
2022-03-16 13:50:00,7050,7050,7075,7050,11200
2022-03-16 13:51:00,7050,7050,7050,7050,1200
2022-03-16 13:52:00,7075,7075,7075,7075,500
2022-03-16 13:53:00,7050,7050,7050,7050,400
2022-03-16 13:54:00,7050,7050,7050,7050,300
2022-03-16 13:55:00,7075,7075,7075,7075,1600
2022-03-16 13:56:00,7075,7075,7075,7075,500
2022-03-16 13:57:00,7075,7075,7075,7075,1200
2022-03-16 13:58:00,7075,7050,7075,7050,6100
2022-03-16 13:59:00,7075,7075,7075,7075,100
2022-03-16 14:00:00,7075,7050,7075,7075,12700
2022-03-16 14:01:00,7050,7050,7075,7050,162300
2022-03-16 14:02:00,7050,7050,7050,7050,5700
2022-03-16 14:03:00,7050,7050,7050,7050,9000
2022-03-16 14:04:00,7050,7050,7050,7050,25600
2022-03-16 14:05:00,7025,7025,7050,7050,11500
2022-03-16 14:06:00,7050,7050,7050,7050,9300
2022-03-16 14:07:00,7050,7050,7050,7050,22700
2022-03-16 14:08:00,7050,7050,7050,7050,1000
2022-03-16 14:09:00,7050,7025,7050,7025,11100
2022-03-16 14:10:00,7025,7025,7050,7025,5700
2022-03-16 14:11:00,7025,7025,7050,7025,29100
2022-03-16 14:12:00,7025,7025,7050,7050,151700
2022-03-16 14:13:00,7050,7050,7050,7050,18500
2022-03-16 14:14:00,7050,7050,7050,7050,1800
2022-03-16 14:15:00,7050,7050,7050,7050,9200
2022-03-16 14:16:00,7025,7025,7050,7025,7000
2022-03-16 14:17:00,7050,7025,7050,7025,9900
2022-03-16 14:18:00,7025,7025,7050,7025,10900
2022-03-16 14:19:00,7025,7025,7050,7025,7400
2022-03-16 14:20:00,7025,7025,7050,7050,2600
2022-03-16 14:21:00,7025,7025,7050,7025,6000
2022-03-16 14:22:00,7025,7025,7050,7025,9400
2022-03-16 14:23:00,7025,7025,7050,7050,2000
2022-03-16 14:24:00,7025,7025,7025,7025,5700
2022-03-16 14:25:00,7025,7025,7050,7025,1700
2022-03-16 14:26:00,7025,7025,7050,7050,27500
2022-03-16 14:27:00,7050,7025,7050,7050,10700
2022-03-16 14:28:00,7025,7025,7050,7050,27000
2022-03-16 14:29:00,7050,7050,7050,7050,4000
2022-03-16 14:30:00,7050,7050,7050,7050,3300
2022-03-16 14:31:00,7025,7025,7050,7050,4000
2022-03-16 14:32:00,7050,7025,7050,7050,5400
2022-03-16 14:33:00,7050,7050,7050,7050,55900
2022-03-16 14:34:00,7025,7025,7050,7050,9700
2022-03-16 14:35:00,7050,7025,7050,7025,36300
2022-03-16 14:36:00,7025,7025,7050,7025,5400
2022-03-16 14:37:00,7025,7025,7025,7025,2600
2022-03-16 14:38:00,7025,7025,7050,7050,14200
2022-03-16 14:39:00,7025,7025,7050,7025,23300
2022-03-16 14:40:00,7025,7025,7025,7025,13300
2022-03-16 14:41:00,7025,7025,7025,7025,15300
2022-03-16 14:42:00,7025,7025,7050,7025,19900
2022-03-16 14:43:00,7025,7025,7050,7050,29400
2022-03-16 14:44:00,7025,7025,7050,7025,17700
2022-03-16 14:45:00,7025,7025,7050,7050,18100
2022-03-16 14:46:00,7050,7025,7050,7050,9100
2022-03-16 14:47:00,7025,7025,7050,7050,22600
2022-03-16 14:48:00,7050,7025,7050,7025,105600
2022-03-16 14:49:00,7025,7025,7050,7025,424500
2022-03-16 14:50:00,7025,7025,7050,7025,0
2022-03-16 14:51:00,7025,7025,7050,7025,0
2022-03-16 14:52:00,7025,7025,7050,7025,0
2022-03-16 14:53:00,7025,7025,7050,7025,0
2022-03-16 14:54:00,7025,7025,7050,7025,0
2022-03-16 14:55:00,7025,7025,7050,7025,0
2022-03-16 14:56:00,7025,7025,7050,7025,0
2022-03-16 14:57:00,7025,7025,7050,7025,0
2022-03-16 14:58:00,7025,7025,7050,7025,0
2022-03-16 14:59:00,7025,7025,7050,7025,0
2022-03-16 15:00:00,7025,7025,7025,7025,236100
2022-03-16 15:01:00,7025,7025,7025,7025,200
2022-03-16 15:02:00,7025,7025,7025,7025,5000
2022-03-16 15:03:00,7025,7025,7025,7025,0
2022-03-16 15:04:00,7025,7025,7025,7025,0
2022-03-16 15:05:00,7025,7025,7025,7025,0
2022-03-16 15:06:00,7025,7025,7025,7025,400
2022-03-16 15:07:00,7025,7025,7025,7025,0
2022-03-16 15:08:00,7025,7025,7025,7025,200
2022-03-16 15:09:00,7025,7025,7025,7025,1000
2022-03-16 15:10:00,7025,7025,7025,7025,1000
2022-03-16 15:11:00,7025,7025,7025,7025,300
2022-03-16 15:12:00,7025,7025,7025,7025,0
2022-03-16 15:13:00,7025,7025,7025,7025,1000
2022-03-16 15:14:00,7025,7025,7025,7025,1200
2022-03-16 15:15:00,7025,7025,7025,7025,0
2022-03-16 15:16:00,7025,7025,7025,7025,0
2022-03-16 15:17:00,7025,7025,7025,7025,0
2022-03-16 15:18:00,7025,7025,7025,7025,0
2022-03-16 15:19:00,7025,7025,7025,7025,0
2022-03-16 15:20:00,7025,7025,7025,7025,0
2022-03-16 15:21:00,7025,7025,7025,7025,0
2022-03-16 15:22:00,7025,7025,7025,7025,0
2022-03-16 15:23:00,7025,7025,7025,7025,0
2022-03-16 15:24:00,7025,7025,7025,7025,0
2022-03-16 15:25:00,7025,7025,7025,7025,0
2022-03-16 15:26:00,7025,7025,7025,7025,0
2022-03-16 15:27:00,7025,7025,7025,7025,0
2022-03-16 15:28:00,7025,7025,7025,7025,0
2022-03-16 15:29:00,7025,7025,7025,7025,0
2022-03-16 15:30:00,7025,7025,7025,7025,0
2022-03-16 15:31:00,7025,7025,7025,7025,0
2022-03-16 15:32:00,7025,7025,7025,7025,0
2022-03-16 15:33:00,7025,7025,7025,7025,0
2022-03-16 15:34:00,7025,7025,7025,7025,0
2022-03-16 15:35:00,7025,7025,7025,7025,0
2022-03-16 15:36:00,7025,7025,7025,7025,0
2022-03-16 15:37:00,7025,7025,7025,7025,0
2022-03-16 15:38:00,7025,7025,7025,7025,0
2022-03-16 15:39:00,7025,7025,7025,7025,0
2022-03-16 15:40:00,7025,7025,7025,7025,0
2022-03-16 15:41:00,7025,7025,7025,7025,0
2022-03-16 15:42:00,7025,7025,7025,7025,0
2022-03-16 15:43:00,7025,7025,7025,7025,0
2022-03-16 15:44:00,7025,7025,7025,7025,0
2022-03-16 15:45:00,7025,7025,7025,7025,0
2022-03-16 15:46:00,7025,7025,7025,7025,0
2022-03-16 15:47:00,7025,7025,7025,7025,0
2022-03-16 15:48:00,7025,7025,7025,7025,0
2022-03-16 15:49:00,7025,7025,7025,7025,0
2022-03-16 15:50:00,7025,7025,7025,7025,0
2022-03-16 15:51:00,7025,7025,7025,7025,0
2022-03-16 15:52:00,7025,7025,7025,7025,0
2022-03-16 15:53:00,7025,7025,7025,7025,0
2022-03-16 15:54:00,7025,7025,7025,7025,0
2022-03-16 15:55:00,7025,7025,7025,7025,0
2022-03-16 15:56:00,7025,7025,7025,7025,0
2022-03-16 15:57:00,7025,7025,7025,7025,0
2022-03-16 15:58:00,7025,7025,7025,7025,0
2022-03-16 15:59:00,7025,7025,7025,7025,0
2022-03-17 09:00:00,7125,7125,7125,7125,12400
2022-03-17 09:01:00,7125,7100,7125,7125,28700
2022-03-17 09:02:00,7125,7125,7150,7150,22900
2022-03-17 09:03:00,7150,7125,7150,7150,5200
2022-03-17 09:04:00,7150,7125,7150,7150,45700
2022-03-17 09:05:00,7150,7150,7175,7150,13900
